body_type,sex,diet,shower_freq,heat_energy_source,transport,social,monthly_grocery_bill,air_travel_freq,vehicle_km,waste_bag_size,waste_bag_count,tv_daily_time,monthly_clothes,internet_daily_time,energy_eff,recycling,cooking_with,CE
0,0,3,1,1,1,0,152,2,520,1,2,9.964527982,19,3.528973736,0,3,12,6.825460036255307
0,0,0,1,1,0,2,237,0,8611,2,2,5.855137551,50,11.76233743,2,13,7,8.467372496432281
3,0,1,3,0,0,0,63,0,5207,0,1,6.844031943,9,4.882152335,0,2,1,7.83002808253384
2,0,2,2,1,0,1,95,0,4080,3,7,1.033883175,23,10.56959364,1,9,11,7.682943169878292
0,1,1,3,2,0,2,175,1,9566,1,2,0.845524248,27,16.20880414,1,14,2,8.52377150677636
0,0,3,2,2,2,2,51,3,87,3,5,4.272203437,41,0.41258395,2,0,0,7.682482446534506
1,0,2,0,2,0,2,67,2,6729,2,6,23.73826681,40,21.07955843,0,13,11,7.994969522697877
3,1,2,3,0,1,1,142,3,798,2,6,13.86991788,38,23.01657591,2,5,8,8.03073492409854
3,0,3,2,0,1,0,220,3,1475,1,2,23.48586482,15,5.268660917,1,3,8,7.659642954564682
0,0,3,0,3,1,0,208,0,1159,2,4,13.33202186,6,6.806452867,0,11,6,7.2399325913204695
3,0,1,3,0,1,0,222,1,1212,1,6,3.865196498,20,9.927342187,1,4,4,7.261927092702751
2,0,1,0,0,1,1,136,0,595,3,7,3.244840876,32,4.378812526,1,11,15,7.779466967458324
1,0,1,2,1,0,2,273,1,4922,0,2,11.27050519,3,4.90843411,1,9,1,6.682108597449809
0,1,3,2,2,0,1,239,0,3075,0,6,12.06537912,12,7.34302799,1,1,1,8.046229101075378
3,0,1,0,2,0,2,154,2,6692,1,5,6.434318356,24,15.2001489,2,15,10,7.766840537085513
0,0,3,3,2,2,0,232,2,80,1,1,16.9541641,8,17.7437149,2,4,5,6.729824070489475
3,0,0,1,0,1,2,288,1,400,2,3,16.57027708,31,14.00516225,1,5,3,7.2640301428995295
2,1,0,2,0,0,2,71,3,1564,2,5,10.10962226,42,10.68790003,0,0,2,8.255048902752295
0,1,2,0,2,0,2,234,0,1001,0,6,9.301436886,3,11.61248959,2,7,8,7.664815785285735
3,0,2,0,3,0,0,212,2,6082,0,1,3.872974546,10,20.79105625,0,10,1,7.447751280047908
2,1,1,2,1,1,2,220,3,259,3,6,18.64225353,20,19.3087727,0,9,0,7.851271997109883
3,1,3,3,2,2,2,158,1,81,2,6,12.42488174,13,23.6307591,0,2,3,7.076653815443951
3,1,2,3,0,2,0,195,0,29,2,1,15.02578304,33,1.366704855,2,10,12,7.543273346705446
3,0,2,0,0,1,2,214,3,1661,1,5,4.350254098,6,14.86363758,0,2,9,7.774435510302958
2,1,1,0,3,2,2,131,2,87,1,7,18.63624622,22,21.95571894,0,15,0,7.7142311448490855
2,1,3,2,2,1,0,192,3,388,2,7,19.10082643,27,5.772344485,2,15,6,8.082093278178382
3,1,1,1,0,2,1,183,2,0,3,4,16.2798388,49,19.0782446,1,11,15,7.496097345175956
3,1,0,1,2,1,1,284,0,1432,0,6,15.90526456,37,6.746499856,0,5,6,7.9441374911141125
1,0,1,2,1,2,2,142,0,61,1,5,22.2475025,44,12.50522292,1,3,12,7.698936199813447
3,0,0,2,0,0,0,146,2,7849,2,4,19.29034157,3,11.96895004,2,7,10,8.013674142832684
3,1,3,3,0,2,0,61,1,38,1,5,3.502153583,1,14.3749062,2,15,2,7.232010331664759
1,0,2,2,1,1,0,108,0,756,1,6,18.55748068,38,21.97891145,0,2,9,7.7102051944325325
2,0,3,2,0,2,1,159,2,7,0,3,2.09362105,15,22.30312101,0,6,12,7.48605261786314
1,0,3,3,2,0,2,208,0,2764,1,7,18.67434476,20,22.83248407,0,14,12,8.051659556841953
2,1,3,3,1,0,2,211,0,5737,2,6,13.03648683,0,19.1149984,2,13,1,7.483806687665835
3,0,2,3,2,1,1,148,0,1935,3,4,4.401790756,23,2.21799963,0,11,3,7.425357887027151
0,1,0,3,2,0,1,153,3,3876,2,5,13.74651008,3,4.253252399,0,3,15,8.290041618704489
3,0,0,3,3,2,1,79,3,86,2,3,2.259163318,15,1.229022098,2,13,3,7.542213463193403
2,1,3,3,0,0,2,217,3,3307,1,2,17.7952273,17,18.71488601,0,6,9,8.303999970955196
2,1,2,2,0,2,0,242,1,88,2,2,23.42120227,35,7.261560622,0,5,12,7.404279118037268
1,1,0,2,3,2,2,241,3,28,0,3,2.878554607,28,8.256099322,2,12,7,8.181160858023409
1,1,1,1,1,1,1,69,1,14,1,6,16.50162395,29,5.745520638,1,0,6,7.244941546337007
0,0,2,1,0,1,2,136,1,121,0,6,20.08103606,27,23.22517878,0,9,1,7.425953657077541
2,1,3,0,2,1,1,246,3,159,1,6,5.875534415,48,20.89181537,1,15,8,8.325548307161398
2,0,0,1,3,1,2,276,2,1826,1,1,0.413581713,14,12.61287821,2,0,0,7.124478262493424
1,0,0,0,2,0,0,98,2,8729,0,6,23.97978191,26,5.537026414,0,9,1,8.327967858305488
3,0,0,3,2,2,1,221,1,2,2,4,19.69262196,44,9.034927363,0,3,5,7.385851078125209
0,1,3,0,0,1,2,284,3,1309,1,6,3.77822736,42,16.78731392,2,12,7,8.172729104865471
3,0,3,3,2,0,0,191,0,5204,2,1,18.66199246,2,21.94650301,2,10,2,7.65728279297819
1,1,1,1,0,2,2,232,1,70,1,7,9.802052075,14,21.9121276,2,1,6,7.582738488914411
2,0,2,3,2,1,2,151,3,857,0,2,5.647827198,33,14.41991598,1,11,7,7.8674885686991285
0,0,2,0,3,0,2,72,2,8097,2,7,0.963633573,47,3.790152257,0,14,1,8.184792654165078
3,0,1,3,1,0,1,244,0,7185,3,2,23.50211614,30,19.27014944,0,14,6,8.084562415235304
3,1,2,0,1,1,1,201,0,849,2,6,20.99164428,25,20.46702274,0,9,1,7.491087593534876
3,1,3,0,0,0,1,269,3,7429,1,4,20.70497637,1,0.705687491,1,15,13,8.616314282284044
0,0,0,1,3,0,0,294,2,9460,0,1,3.319870347,46,13.74608235,0,4,0,8.181720455128108
2,1,3,3,1,2,0,60,2,68,3,2,17.02378721,28,19.00293259,0,2,7,6.874198495453294
2,1,1,3,2,2,2,201,2,21,0,4,13.43746687,46,8.870662815,0,13,2,7.759187438507795
2,0,3,3,0,1,2,267,3,1696,2,6,13.4356625,14,17.10681693,2,8,4,7.948031990637284
2,1,3,3,2,0,0,115,1,7954,0,3,18.3894814,26,8.693288839,1,14,4,7.38770923908104
1,1,3,0,3,2,1,73,0,69,0,7,2.814815035,38,22.50975056,0,13,5,8.109525659752872
1,0,3,0,0,2,1,189,1,43,1,3,1.230700597,37,21.19047275,0,4,8,7.463363045520021
3,0,3,0,3,1,0,232,2,866,0,7,2.38068996,7,3.301582294,1,10,14,7.315218389752975
3,0,0,0,3,0,1,66,3,5438,3,6,3.354189971,21,14.73844783,0,15,12,7.9658927350845286
2,1,3,1,0,0,1,277,3,4915,2,7,15.00167705,27,11.24202506,0,3,0,8.434028950155469
0,0,3,3,0,2,2,72,3,81,2,3,14.62193451,44,13.25094375,2,11,7,7.8328075165248645
0,0,1,2,3,2,2,155,1,73,1,3,5.502216807,0,13.57526584,0,2,12,6.716594773520978
1,0,2,2,1,1,2,236,3,1412,1,4,14.91508721,25,16.67456302,2,15,8,7.952615111651
0,0,3,3,3,0,0,193,0,2910,2,5,8.124341278,44,14.40323481,1,6,13,7.934513463882263
2,1,0,0,1,1,1,281,2,1707,3,2,18.82815291,28,7.353655874,2,4,5,7.404279118037268
1,0,0,0,2,1,1,55,1,1239,1,1,21.52803268,22,8.58192821,2,4,11,6.96979066990159
0,0,3,2,1,0,1,73,2,5413,3,1,11.38401425,23,22.03071738,2,1,2,7.3098814858247865
1,0,0,0,3,1,0,208,3,618,3,5,4.330572804,19,17.60399339,0,6,2,7.862112211662748
0,1,3,3,3,1,2,176,1,1190,2,5,12.04307948,40,16.50792839,0,1,11,7.294377299288821
3,0,2,2,1,0,0,93,2,226,0,3,3.548409964,23,19.39837881,1,0,10,6.714170529909472
0,1,0,1,0,1,1,75,3,1399,0,5,9.488787049,47,12.12838871,2,15,12,8.196987927258897
0,1,0,3,3,1,2,143,2,1747,1,6,14.92265825,44,0.611294415,2,1,12,7.718240951959316
2,1,0,2,3,1,1,141,2,1252,3,6,12.23746333,49,16.89191254,1,12,11,7.62657020629066
1,0,2,2,2,0,0,218,0,1828,2,2,3.640112461,49,17.92673425,0,15,10,7.724888439323074
0,0,1,0,0,2,0,265,3,13,1,4,21.83805478,23,4.213140498,0,1,10,7.812782818577581
1,0,0,3,0,0,1,159,0,6124,2,1,20.60535704,19,5.198551136,0,3,12,7.665753431861699
2,0,2,1,1,2,0,296,3,81,2,3,0.443220403,39,10.98929902,0,2,9,7.749322464660356
0,1,2,0,0,0,1,78,0,2771,3,5,7.46526629,30,4.12436998,1,10,1,7.855932199718614
3,0,0,0,3,1,0,55,1,1397,2,5,0.78254469,41,2.570355912,2,4,7,7.126087273299125
2,0,1,3,3,2,1,98,0,14,1,4,18.11845109,14,2.343596854,2,0,2,7.484368643286131
3,0,2,3,1,2,1,291,2,23,2,5,3.628059496,30,23.65125134,1,2,12,7.114769448366463
1,1,3,1,1,2,0,116,2,37,1,2,13.23987001,38,12.57589497,1,6,4,7.315883504509785
3,1,1,3,0,1,2,106,2,413,2,1,20.31916392,48,17.55513534,1,5,9,7.3864708488298945
3,0,2,2,2,0,2,276,3,3974,2,3,2.683899014,38,7.611161351,1,11,8,8.165079258805068
0,1,1,2,0,0,0,198,1,2767,3,1,19.78059541,33,12.28919072,2,14,5,7.8050670442584895
0,1,1,1,3,2,0,65,3,52,0,5,6.876551827,28,19.88225076,0,10,0,7.906178840394815
0,1,3,2,0,2,0,250,2,38,0,6,18.06097978,42,0.11311703,1,10,13,7.847371836159788
2,1,1,3,1,2,2,283,1,32,0,6,11.34739368,44,22.34860936,1,3,1,7.668561108015897
0,1,3,3,0,2,2,94,1,33,0,3,18.51721165,9,16.73858082,0,9,7,7.203405521083095
2,1,2,1,2,0,2,172,0,5065,0,4,22.49620107,32,15.77192533,0,9,10,8.210939733379021
3,1,3,3,3,2,1,291,3,75,3,7,6.346134254,9,17.86083839,2,7,2,7.879291485082271
2,1,3,3,0,1,1,199,2,1208,2,1,21.18442611,6,11.40552275,0,15,3,7.52131798019924
2,0,2,0,0,1,0,85,3,1718,1,2,21.31671163,8,21.85019572,0,5,7,7.763446388727362
0,1,0,0,3,1,1,243,1,245,0,1,3.312900863,7,9.749703167,0,9,13,7.016609683894219
0,0,3,0,3,0,0,150,3,2476,1,7,18.19899435,46,0.755669415,2,1,4,7.91644286012226
0,0,0,2,1,0,1,255,1,5423,0,5,16.81676793,47,14.38118229,0,3,10,7.874739125171811
3,0,2,1,1,1,2,129,3,991,0,1,23.84766687,1,15.03271576,0,12,0,7.358830898342354
0,1,2,2,3,1,0,202,1,910,0,5,7.36130395,27,2.070014898,2,13,7,7.467942332285852
2,1,1,0,2,0,1,53,0,1136,0,7,20.09497282,33,21.30557944,0,3,4,8.137688184977605
2,0,2,0,0,0,2,165,3,2810,2,5,19.671248,38,18.85164945,1,13,0,8.188966863648876
2,1,3,3,0,0,0,227,2,7714,0,5,11.59920544,23,23.07503835,0,11,1,8.25712628599743
3,1,3,0,0,2,1,103,1,88,3,2,6.267385168,8,23.72815998,2,6,15,6.76849321164863
3,0,3,3,1,0,2,148,3,6847,1,3,10.70130005,38,13.60309801,2,9,10,8.166784289056151
1,0,0,2,3,1,1,103,3,1826,3,1,2.114836136,28,12.09281331,1,1,9,7.840312983320164
1,0,3,2,3,2,1,75,0,28,2,1,3.522778325,21,15.37722,0,2,13,7.484930283289661
3,1,1,0,0,0,1,180,1,1830,2,6,2.065974889,50,6.725159887,1,6,1,7.8838232148921525
3,1,1,0,0,0,0,118,0,6269,0,5,4.481001469,36,22.49872258,2,8,10,8.098034756176071
1,1,3,3,2,1,1,248,2,576,2,7,5.229664885,46,1.269789778,0,8,6,7.753623546559746
0,0,0,1,0,2,0,101,2,35,1,1,15.52055891,17,10.83167944,1,6,8,7.087573705557973
3,0,1,1,1,1,0,261,1,1771,2,6,11.07020504,21,13.7148265,0,11,9,7.062191632286556
0,1,0,0,0,2,1,258,2,50,3,3,13.91719043,0,9.359596884,2,14,15,7.388327859577107
0,0,0,2,0,0,1,229,2,5694,2,5,16.01191249,6,13.08661724,1,2,11,7.953318346560431
1,1,0,1,1,2,1,99,1,5,1,5,21.05495764,27,21.95963919,2,4,0,7.370230641807081
3,0,3,3,0,0,1,161,0,6474,2,5,6.124306492,25,2.696552379,0,13,12,7.6290038896529575
1,0,0,3,3,1,2,263,3,923,3,4,2.045931579,9,11.90091262,1,15,6,7.933079771880415
1,1,0,0,3,1,1,242,0,426,0,3,6.912350323,41,18.61794705,0,4,8,8.07837810362652
1,1,0,1,1,1,1,85,2,422,0,7,12.0783291,22,14.05479683,1,9,6,7.64826303090192
0,1,0,2,1,1,1,167,2,1285,3,4,3.220996512,36,6.52458375,0,0,7,7.2196420401307355
0,0,3,1,0,1,0,268,0,1040,1,4,17.71284161,2,22.88534193,1,11,10,7.459914766241105
1,1,3,1,2,1,0,186,0,918,0,5,13.96961654,33,2.932155768,2,14,0,8.012349639327795
0,0,1,3,3,0,0,234,2,9814,3,2,18.86067082,43,2.335341289,0,2,10,7.239214973779806
0,0,3,2,1,0,0,173,3,4570,3,1,6.666303944,36,6.521960322,1,5,2,8.157657015196472
1,1,3,1,1,1,0,249,2,159,3,5,22.00438323,41,12.64193827,2,6,9,7.37650812632622
3,1,0,0,2,0,2,73,2,7315,0,2,13.76227013,6,5.223852474,0,15,11,7.831220214604293
2,0,1,3,0,1,0,264,0,1559,3,2,15.16060753,38,8.808696294,2,10,15,7.576097340623111
3,1,2,0,1,2,1,265,3,87,3,5,14.05556622,50,23.67451174,0,9,8,7.842278779117352
0,1,1,0,1,0,0,59,2,1958,2,3,21.87078457,28,1.536929802,0,4,13,6.905753276311464
0,0,3,0,3,2,2,109,1,12,1,2,16.61368674,5,15.31150905,2,6,9,6.638567789166521
0,1,1,0,0,1,0,86,0,1791,3,5,10.82597921,38,23.32485257,2,3,14,7.725771441587952
2,1,0,1,3,2,0,69,2,72,3,1,19.41090718,13,7.860698763,0,12,13,6.98933526597456
3,0,1,3,3,2,1,172,1,49,3,1,2.857432007,0,14.9739044,2,3,0,6.3835066348840055
0,0,1,3,1,1,0,189,0,961,3,5,8.344709909,29,11.81771503,2,0,15,7.144407180321139
2,1,3,2,1,1,2,285,2,147,0,5,13.54737044,24,22.26155151,2,6,10,7.51425465281641
3,1,2,1,1,0,1,87,1,2626,2,6,18.41943376,2,0.099000237,1,12,2,7.242082359256962
3,0,1,1,0,0,0,283,2,1233,2,6,21.25417181,37,15.59576639,1,14,2,7.575584651557793
0,0,3,2,1,0,1,283,0,6597,0,5,0.194100415,45,17.10000699,1,0,1,7.682021510826875
3,0,3,3,3,0,2,76,1,1469,2,4,17.56384988,22,4.068677183,0,11,2,7.264730177929867
1,0,2,0,2,2,2,136,3,50,3,4,10.32831654,15,5.355238452,2,5,14,7.753194269884341
2,1,2,3,0,0,1,246,1,4179,2,1,13.93259992,7,14.19050119,2,3,8,7.803435056952168
3,1,1,2,0,0,2,271,1,2591,1,7,18.60345683,24,15.25100647,2,15,4,7.936660155225426
1,1,2,0,1,0,1,178,2,8561,2,6,16.76841117,13,13.55873993,1,14,8,8.379997952238393
0,1,1,1,1,1,1,260,1,585,2,5,14.01475631,12,21.87664801,2,8,6,6.836259277277067
2,0,1,2,1,2,2,52,0,1,0,6,12.06691162,44,0.088319197,2,6,9,7.8156105320351905
3,0,1,1,3,2,1,54,0,25,0,6,13.55351151,34,7.308818711,1,6,15,7.65728279297819
3,1,0,1,2,0,0,295,1,7735,1,3,5.085657624,7,12.33262237,1,1,7,8.264105763728956
3,0,0,3,0,2,1,154,0,25,2,1,21.7083114,6,1.413020331,1,12,10,7.3098814858247865
3,1,0,0,2,1,2,247,1,1621,3,1,17.5973454,41,4.528007004,2,12,12,7.368339686311381
2,0,1,1,0,1,1,186,3,937,0,6,19.57219068,6,14.14700071,2,14,11,8.035278911144667
1,0,2,0,0,2,0,136,1,33,2,6,6.104149813,2,20.22970163,1,10,11,6.9985096422506015
2,1,2,1,3,0,0,161,2,2885,3,2,18.20002411,28,12.596921,1,5,12,7.821643126239982
2,1,0,1,1,1,1,262,3,1770,0,6,12.05925651,28,14.39002728,2,10,6,8.202482446576537
1,0,2,3,3,0,0,181,2,5011,3,1,17.29668071,27,12.86293718,2,0,15,7.81035268372429
1,1,2,1,2,0,0,72,2,7532,1,5,5.201146473,36,10.04869669,2,10,7,8.527539483470381
0,1,0,2,3,1,0,196,2,1533,1,7,18.77461171,22,4.416148879,2,11,4,7.729295674310482
3,0,1,1,3,0,1,270,3,8539,2,6,3.626419381,32,4.295778445,1,15,9,8.304494897963567
3,0,3,1,0,1,0,230,3,1891,3,6,6.727943436,44,19.5110364,0,8,8,7.776954403322442
2,0,1,2,2,0,1,78,1,4896,1,3,8.941075725,16,5.430785872,0,10,14,7.088408778675395
0,0,3,1,1,0,1,223,3,3471,0,6,16.89610517,46,11.22475373,0,15,4,8.334711621820917
0,1,2,2,3,0,0,162,3,9120,3,6,2.166642825,31,16.07361407,1,15,2,7.860570785538664
0,1,3,0,3,0,1,239,2,7649,2,4,21.9045892,0,3.951666256,1,2,8,7.788211557847076
2,1,2,3,0,2,2,195,2,90,3,1,4.146467599,6,14.60528081,0,1,1,7.1180162044653335
0,0,1,1,2,0,1,181,2,8961,0,6,6.853633087,45,12.17395904,1,1,1,8.326032685955079
1,0,3,0,0,2,1,222,2,28,1,3,11.46183179,1,11.63127405,0,11,15,7.355001921105257
2,0,2,1,0,1,0,74,1,1160,2,6,11.44697051,35,16.58098766,2,10,15,7.317876198626496
1,0,2,3,2,2,1,182,1,98,2,2,20.31596639,43,0.727814223,1,10,5,7.292337176173877
0,0,1,0,0,2,0,94,1,12,3,1,2.340940537,4,7.729595356,0,14,9,6.727431724850855
1,0,0,2,0,0,2,171,3,8713,3,6,19.30764871,45,1.533147353,2,14,9,8.112527763478637
1,1,2,2,2,2,2,213,2,26,2,6,18.21932165,20,9.429186177,1,0,6,7.344072850573066
1,0,0,0,3,0,0,101,0,1417,0,5,18.82579775,4,16.88910434,2,7,8,7.909856667269403
3,1,2,3,0,2,0,236,2,70,1,6,13.04260063,23,22.43019044,2,9,4,7.43543801981455
1,1,1,2,0,2,2,273,1,86,1,2,0.066545727,22,22.14916946,2,11,7,7.569411792450712
3,1,2,1,3,2,1,151,1,79,3,3,21.63733995,42,5.652914851,2,2,6,7.111512116496157
0,1,2,1,1,2,0,249,0,73,2,6,19.99381219,35,14.12805583,1,4,1,7.479299637782834
3,1,2,0,0,1,2,189,0,1508,1,2,12.79513637,23,23.81261008,0,5,4,7.647786045440933
0,0,0,1,0,2,2,91,3,42,1,7,20.60394513,29,4.052409933,2,11,2,7.993957547573565
2,0,0,0,1,0,2,192,2,7994,0,5,9.839360029,3,4.271331221,1,7,12,8.17131687471973
1,0,2,3,1,1,0,205,2,1439,2,2,13.98897608,30,7.911754159,0,2,13,7.042286171939743
3,0,2,0,1,0,1,277,1,133,3,7,17.3094292,6,18.8966808,2,6,3,6.535241271013659
2,0,2,3,1,2,1,239,1,80,2,1,9.083458826,33,3.378395105,0,10,8,6.928537818164665
0,0,1,2,0,2,0,174,3,89,0,3,5.228839221,2,9.687535476,1,7,11,7.744136627627991
1,0,2,0,1,0,2,70,3,800,3,1,5.120324988,22,21.01223532,2,13,4,7.71289096149013
0,1,0,3,2,1,2,294,1,1582,1,2,19.79967469,9,18.03350568,0,3,9,7.259116128097101
1,0,0,1,0,1,2,285,0,635,0,6,13.488909,36,16.05875027,1,9,4,8.016647877057803
1,0,2,0,2,2,2,138,2,36,0,4,4.666086147,39,2.157033652,1,14,13,7.67693714581808
1,1,2,0,0,0,2,106,2,2225,2,7,17.77587542,1,4.576015373,1,2,12,7.8383433155571165
0,1,2,3,0,0,1,61,1,1642,1,1,3.771042181,37,20.94569816,1,12,13,7.491645473605133
2,1,2,2,1,0,0,94,0,8345,1,2,23.77208981,34,16.57234282,1,15,12,8.161089512845797
3,1,3,3,0,2,2,224,1,20,1,7,14.80430037,37,5.447380594,1,0,9,7.532623618788788
1,0,3,1,1,1,0,216,2,365,2,5,21.98318992,9,9.1761475,1,2,8,7.039660349862076
2,0,3,3,1,1,2,70,3,594,1,3,5.168751733,30,10.85503164,2,0,0,7.6128310304073565
0,1,3,0,2,1,0,222,1,477,0,6,10.82525922,10,19.26359486,1,7,7,7.326465613840322
2,0,0,3,2,0,0,226,3,2541,3,3,7.054667118,0,11.23838965,0,3,5,7.9854843567338225
0,0,2,3,1,0,2,209,0,7440,1,5,20.60094919,47,0.099782173,1,6,1,8.026170194946426
0,0,1,0,1,1,0,276,1,1948,2,5,20.74335646,46,15.54745467,0,1,4,7.098375638590786
3,1,0,3,3,0,2,264,3,4355,3,6,20.77023475,3,3.381215598,1,15,3,8.093156697722637
1,0,3,0,0,1,2,53,0,1586,1,3,22.04653942,48,23.67135568,0,14,2,7.917536353943631
2,1,1,3,0,0,2,235,2,6129,2,6,10.79816281,35,4.595535027,1,6,9,8.305484017727691
3,1,1,2,2,2,2,245,0,19,0,7,5.67478609,43,11.31052336,1,10,3,7.8898337513942955
0,0,0,1,2,2,1,66,2,31,0,5,11.79572704,30,1.13812876,1,11,8,7.45298232946546
2,0,0,3,0,2,0,276,0,84,0,5,13.52383437,30,19.4365336,0,2,0,7.843064016692054
3,0,0,2,2,0,1,179,1,3569,3,6,23.89063527,48,15.98902244,0,5,1,7.6586995582682995
3,0,1,1,1,0,1,55,1,5356,1,5,3.636638986,10,12.99998897,2,15,1,7.570443252057374
2,1,2,1,1,1,1,78,1,155,2,4,14.92479817,30,6.153321337,1,7,11,7.149131598557407
1,0,2,0,2,1,0,59,1,1885,2,4,23.55570878,26,2.491947682,1,2,5,7.052721049232323
3,1,1,3,3,2,1,176,1,20,0,2,8.768777231,35,0.690807809,0,11,5,7.458186157340487
3,1,0,2,1,1,0,252,0,957,0,7,22.48562679,50,16.64568455,0,8,15,7.905441649060286
3,1,3,1,3,1,2,284,1,1046,3,2,19.35898101,26,21.52458255,2,3,12,6.910750787961936
3,1,0,2,1,0,2,97,3,5569,2,6,2.596349463,42,20.20459221,1,5,13,8.355850041007475
0,0,1,0,1,0,0,240,0,539,3,6,16.80008181,6,13.46040963,2,9,12,7.084226422097916
2,1,1,1,2,1,0,162,3,672,3,6,10.93924604,49,9.00492091,2,13,11,8.093156697722637
0,1,1,3,0,2,0,67,1,84,1,2,14.58561213,11,15.57607866,0,15,4,7.19668657083435
3,0,3,1,1,0,1,56,3,5738,2,3,3.087614734,37,20.65309638,2,13,11,8.059592328887545
0,0,3,3,0,2,1,151,0,5,0,4,10.36315467,26,19.94883413,0,12,14,7.660114319173928
0,1,2,0,3,0,2,225,1,1019,0,7,6.476711994,6,6.569447697,2,6,15,7.652545692693921
2,1,1,1,3,0,1,52,2,9117,1,7,17.7390195,17,10.31742528,2,1,4,8.567506005289827
0,0,1,0,3,2,2,183,3,98,2,5,5.928573216,9,18.13695171,2,11,11,7.724446645633537
1,0,1,1,2,0,2,109,1,5984,3,5,9.200927422,15,10.39465577,2,13,14,7.583247524303362
0,0,1,2,3,0,1,175,2,8203,1,1,19.88729521,49,19.95470272,1,4,9,8.106816038947052
1,0,3,0,0,2,0,52,3,43,2,4,16.03688409,5,1.286266155,1,9,4,7.771488760117616
1,1,0,2,3,0,0,208,3,1375,1,3,8.382466412,34,1.156196758,0,4,10,8.266678443305896
2,0,3,1,3,0,1,124,1,1632,3,7,12.37875944,3,5.166154414,2,3,13,7.135687347028144
3,1,3,1,0,1,0,192,3,1509,1,2,17.82560095,0,0.045254911,1,2,9,7.699842407396986
1,1,2,0,0,1,1,221,2,1718,3,5,8.469304268,26,11.29289242,0,2,0,7.685243607975833
0,1,0,0,2,2,1,181,0,41,1,3,9.775757306,41,19.98136787,1,10,4,7.779048644925556
0,1,2,0,0,0,1,140,3,2496,1,1,8.191880964,44,16.75802197,2,2,1,7.927685045615778
3,1,0,3,2,0,1,299,2,846,2,6,21.35524249,10,7.46933303,2,14,3,7.692113339595466
1,1,2,0,0,1,0,62,0,1151,3,2,14.69396706,20,9.516250645,2,6,10,7.543273346705446
1,1,3,2,1,2,1,122,2,31,1,4,8.258443068,48,9.365130014,1,14,10,7.757051142032013
1,0,0,1,0,0,2,284,2,1765,3,2,14.03521436,46,3.87172149,1,11,8,7.89655270164304
2,1,0,1,3,1,1,51,3,911,0,7,9.302313728,38,10.37984187,0,7,12,8.30622521603216
0,0,1,2,0,2,0,259,3,61,0,5,15.51179952,31,18.8058747,2,4,0,7.91644286012226
3,0,0,1,0,0,1,65,1,4256,0,1,17.73151659,18,21.09029997,2,1,7,6.740519359606223
3,0,0,1,1,0,0,144,1,1382,2,3,9.363999357,22,17.02031446,1,8,12,6.5998704992128365
2,0,0,1,2,1,0,95,3,1149,1,2,20.73712264,46,18.34576892,0,2,0,7.9215356321335495
3,1,1,3,1,1,0,280,2,137,2,5,22.64427343,14,10.99373707,1,9,3,7.105786129481271
1,1,1,2,2,1,1,53,0,1830,0,1,8.522691518,22,18.92256269,2,2,7,7.646353722445999
3,1,1,0,3,0,1,188,1,2810,2,6,15.62928022,42,21.00748956,1,0,15,7.52294091807237
0,1,2,1,1,0,2,240,0,5162,0,1,0.293341955,42,4.853872871,1,6,10,8.04237800517328
1,0,2,1,1,1,2,283,1,658,0,1,13.30736613,50,14.35608769,2,4,6,7.087573705557973
1,0,3,1,1,1,1,223,1,1121,3,2,19.44101878,4,22.74425633,1,8,8,6.53813982376767
2,0,3,1,1,2,1,187,3,74,3,6,17.92589355,22,1.675546394,0,9,6,7.744136627627991
0,1,3,2,3,0,1,255,2,1273,1,2,0.351915501,38,17.70122511,2,6,2,7.692113339595466
2,1,0,1,0,0,2,139,1,7757,1,5,16.52125283,35,3.292070955,0,0,14,8.339500903005945
3,1,0,1,1,0,2,154,3,9772,2,2,5.71453407,7,20.21006027,0,10,14,8.202208436436448
2,0,0,2,3,0,1,237,1,8400,1,3,5.933004653,16,22.0783251,2,12,12,7.2909747781429814
2,0,3,2,0,1,0,135,3,652,1,1,1.447178961,17,18.0797736,2,14,5,7.772331575169614
2,1,2,3,0,1,0,94,2,1430,1,4,23.20315114,5,0.961328996,1,11,9,7.38770923908104
1,1,2,0,2,0,2,225,1,5955,2,1,5.979628273,48,19.53826089,2,14,13,7.404887575616125
0,1,1,3,0,2,1,87,2,42,0,7,1.139006526,42,2.18967317,2,3,9,7.877017895622398
1,1,2,2,3,1,2,54,1,1159,3,1,22.3320565,32,6.72806001,2,2,14,7.027314514039777
1,1,2,2,1,0,2,216,3,944,2,3,5.54382052,6,6.158325804,2,8,13,7.83399634170946
0,1,0,2,2,0,2,93,2,8932,0,7,0.011006653,33,21.95442468,0,9,15,8.39840965542627
3,1,2,1,3,0,1,290,2,5507,3,7,5.961238104,22,13.66575216,1,14,2,8.188133414510478
2,1,2,0,1,1,0,154,2,404,1,6,17.4481208,12,6.272683069,1,8,8,7.039660349862076
2,0,3,2,1,1,0,258,0,165,0,7,5.444168572,18,7.936222645,1,7,9,7.759187438507795
3,0,2,1,1,2,1,196,0,8,0,2,11.54281024,19,8.428642968,1,2,0,7.153833801578843
3,0,0,0,2,2,1,87,2,89,0,2,2.577458027,28,5.051844447,1,14,10,7.153833801578843
2,1,1,1,0,1,1,207,0,1891,2,2,8.263809471,47,0.739293179,0,13,15,7.97522083865341
